file,max_amp,mean_mag,var_mag,spectral_energy,spectral_centroid,spectral_spread,peak_f1,peak_f2,peak_f3,label
F209.xlsx,1764.3750386006725,33.93824786173501,6743.612737987122,8092802.841059476,242.52832362015917,199.4802194220538,97.41211041830412,98.14453230114852,0.0,2
F21.xlsx,1017.672548420559,20.618718085156903,2806.1912677807118,3312105.8733372856,210.67973766957223,222.63229095028444,0.7324218828443919,1.4648437656887838,2.197265648533176,2
F210.xlsx,1775.6932864652235,31.8192493766393,5275.314507654072,6444973.617010504,242.29005097047477,203.09810541724215,97.41211041830412,98.14453230114852,98.87695418399292,2
F211.xlsx,1499.467743931438,16.42676234953946,3387.497694607399,3748769.621293036,232.8703799042669,194.64907202044407,97.41211041830412,98.14453230114852,96.67968853545972,2
F212.xlsx,880.0430348208685,10.669098511371022,1013.98067440254,1156005.5958840763,252.4458098994364,201.7719378517116,97.41211041830412,98.14453230114852,96.67968853545972,1
F213.xlsx,783.6617675466257,11.989651642403857,824.1155030841626,992063.9308301192,282.5354618181979,208.46994354662516,97.41211041830412,194.82422083660825,195.55664271945264,1
F214.xlsx,500.49231993954106,10.366045875696896,471.5194909731474,593448.758021955,299.9810536924746,207.02861019604956,97.41211041830412,194.82422083660825,195.55664271945264,1
F215.xlsx,412.2076340709849,8.83657299517317,273.55035045281005,360426.2570706296,297.3371572402441,215.25080428319427,97.41211041830412,194.82422083660825,292.2363312549124,1
F216.xlsx,412.2076340709849,8.83657299517317,273.55035045281005,360426.2570706296,297.3371572402441,215.25080428319427,97.41211041830412,194.82422083660825,292.2363312549124,1
F217.xlsx,1193.8184206436351,13.656897876624694,1682.917822084216,1916164.3987391908,269.168124105012,208.902038043582,97.41211041830412,0.7324218828443919,292.2363312549124,1
F218.xlsx,770.1421828877488,12.843547240845195,800.8726563085572,989975.096087289,283.6275425142689,206.38463124758923,97.41211041830412,194.82422083660825,292.2363312549124,1
F219.xlsx,782.4414460229767,12.964661395184988,858.7668716165047,1052520.5496260126,281.7337455441291,205.4698623901503,97.41211041830412,194.82422083660825,292.2363312549124,1
F22.xlsx,1117.5126881187011,18.74239054972812,1794.7145019281777,2199641.4980828823,267.8321422388364,228.79208336187207,0.0,2.197265648533176,0.7324218828443919,2
F220.xlsx,1143.842989300373,14.771994680233044,1609.0968911743423,1872991.435957356,278.4764131865975,208.8578930006896,97.41211041830412,194.82422083660825,292.2363312549124,1
